id,site,is_active,is_new,first_date,last_date,days_online,url,type,nb_units,nb_units_residential,nb_units_commercial,lat,lng,address,city,borough,first_price,last_price,is_price_changed,potential_revenue
25267166,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/triplexes~for-sale~montreal-riviere-des-prairies-pointe-aux-trembles/25267166?view=Summary,Triplex,3.0,,,45.637627,-73.492486,"538 - 542, 7e Avenue",Montréal,Rivière-des-Prairies/Pointe-aux-Trembles,499900.0,499999.0,1,31200.0
17483417,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/duplexes~for-sale~montreal-pierrefonds-roxboro/17483417?view=Summary,Duplex,2.0,,,45.508115,-73.823157,"11769 - 11769A, boulevard Gouin Ouest",Montréal,Pierrefonds-Roxboro,775000.0,775000.0,0,33600.0
21749603,centris,0,0,2020-03-07,2020-04-08,32,https://www.centris.ca/en/duplexes~for-sale~montreal-mercier-hochelaga-maisonneuve/21749603?view=Summary,Duplex,2.0,,,45.60898099,-73.53570132,"5365 - 5367, boulevard Pierre-Bernard",Montréal,Mercier/Hochelaga-Maisonneuve,549900.0,549900.0,0,29400.0
22837995,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/5plex~for-sale~montreal-riviere-des-prairies-pointe-aux-trembles/22837995?view=Summary,Quintuplex,5.0,,,45.639859,-73.49027199999998,"12020 - 12022, Rue Notre-Dame Est",Montréal,Rivière-des-Prairies/Pointe-aux-Trembles,625000.0,625000.0,0,44460.0
22576678,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/triplexes~for-sale~montreal-mercier-hochelaga-maisonneuve/22576678?view=Summary,Triplex,3.0,,,45.544663,-73.548816,"2221 - 2225, Rue Cuvillier",Montréal,Mercier/Hochelaga-Maisonneuve,749000.0,729000.0,1,40488.0
10901267,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/duplexes~for-sale~montreal-villeray-saint-michel-parc-extension/10901267?view=Summary,Duplex,2.0,,,45.54822100000001,-73.611036,"7335 - 7337, Rue Fabre",Montréal,Villeray/Saint-Michel/Parc-Extension,719000.0,719000.0,0,37200.0
18461835,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/triplexes~for-sale~montreal-ville-marie/18461835?view=Summary,Triplex,3.0,,,45.51070005,-73.56324980000002,"71Z - 75Z, Rue Sainte-Catherine Est",Montréal,Ville-Marie,1998000.0,1998000.0,0,132000.0
19602312,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/duplexes~for-sale~montreal-riviere-des-prairies-pointe-aux-trembles/19602312?view=Summary,Duplex,2.0,,,45.658782,-73.57267,"9580 - 9590, boulevard Gouin Est",Montréal,Rivière-des-Prairies/Pointe-aux-Trembles,489999.0,489999.0,0,34440.0
10041032,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/triplexes~for-sale~montreal-le-sud-ouest/10041032?view=Summary,Triplex,3.0,,,45.447425,-73.601083,"7000, Rue Lacroix",Montréal,Le Sud-Ouest,620000.0,620000.0,0,20220.0
28560944,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/triplexes~for-sale~montreal-mercier-hochelaga-maisonneuve/28560944?view=Summary,Triplex,3.0,,,45.553494,-73.533129,"1427 - 1431, Avenue Bennett",Montréal,Mercier/Hochelaga-Maisonneuve,799000.0,799000.0,0,51000.0
10036867,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/triplexes~for-sale~montreal-ville-marie/10036867?view=Summary,Triplex,3.0,,,45.520129,-73.553763,"1288 - 1292, Rue Plessis",Montréal,Ville-Marie,925000.0,895000.0,1,36000.0
27878964,centris,0,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/4plex~for-sale~montreal-mercier-hochelaga-maisonneuve/27878964?view=Summary,Quadruplex,4.0,,,45.593232,-73.514067,"1915A - 1919, Rue Liébert",Montréal,Mercier/Hochelaga-Maisonneuve,550000.0,550000.0,0,34200.0
21815519,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/5plex~for-sale~montreal-saint-leonard/21815519?view=Summary,Quintuplex,5.0,,,45.597939,-73.592308,"6350 - 6356, Rue Belherbe",Montréal,Saint-Léonard,990000.0,990000.0,0,65916.0
27200887,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/duplexes~for-sale~montreal-villeray-saint-michel-parc-extension/27200887?view=Summary,Duplex,2.0,,,45.530341,-73.645388,"8570 - 8572, Rue Birnam",Montréal,Villeray/Saint-Michel/Parc-Extension,565000.0,565000.0,0,2000.0
18414668,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/triplexes~for-sale~montreal-mercier-hochelaga-maisonneuve/18414668?view=Summary,Triplex,3.0,,,45.59099919,-73.51666375,"7945 - 7947, Rue Ontario Est",Montréal,Mercier/Hochelaga-Maisonneuve,365000.0,365000.0,0,25380.0
17819827,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/5plex~for-sale~montreal-villeray-saint-michel-parc-extension/17819827?view=Summary,Quintuplex,5.0,,,45.541754,-73.62710799999998,"7948 - 7954, Rue Saint-Denis",Montréal,Villeray/Saint-Michel/Parc-Extension,1095000.0,1095000.0,0,63108.0
22265140,centris,0,0,2020-03-07,2020-05-01,55,https://www.centris.ca/en/duplexes~for-sale~montreal-saint-laurent/22265140?view=Summary,Duplex,2.0,,,45.519574,-73.67615500000002,"865 - 867, boulevard de la Côte-Vertu",Montréal,Saint-Laurent,649000.0,649000.0,0,21840.0
26777225,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/duplexes~for-sale~montreal-l-ile-bizard-sainte-genevieve/26777225?view=Summary,Duplex,2.0,,,45.484277,-73.86563000000002,"15442 - 15444, boulevard Gouin Ouest",Montréal,L'Île-Bizard/Sainte-Geneviève,799000.0,799000.0,0,36000.0
28455283,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/duplexes~for-sale~montreal-rosemont-la-petite-patrie/28455283?view=Summary,Duplex,2.0,,,45.53360436,-73.61652346,"7062 - 7064, boulevard Saint-Laurent",Montréal,Rosemont/La Petite-Patrie,2100000.0,2100000.0,0,165924.0
25826205,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/duplexes~for-sale~montreal-montreal-nord/25826205?view=Summary,Duplex,2.0,,,45.6120429,-73.61043063,"11505 - 11507, Rue de Normandie",Montréal,Montréal-Nord,579000.0,579000.0,0,31500.0
25476534,centris,0,0,2020-03-07,2020-05-01,55,https://www.centris.ca/en/duplexes~for-sale~montreal-villeray-saint-michel-parc-extension/25476534?view=Summary,Duplex,2.0,,,45.571348,-73.623429,"8890 - 8892, 13e Avenue",Montréal,Villeray/Saint-Michel/Parc-Extension,575000.0,575000.0,0,34200.0
11000862,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/duplexes~for-sale~montreal-montreal-nord/11000862?view=Summary,Duplex,2.0,,,45.60005434,-73.62917659,"11458 - 11460, Avenue Lamoureux",Montréal,Montréal-Nord,385000.0,385000.0,0,24360.0
15639422,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/duplexes~for-sale~montreal-lasalle/15639422?view=Summary,Duplex,2.0,,,45.432773,-73.593626,"7562 - 7564, Rue Édouard",Montréal,LaSalle,529000.0,529000.0,0,31296.0
12013093,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/4plex~for-sale~montreal-mercier-hochelaga-maisonneuve/12013093?view=Summary,Quadruplex,4.0,,,45.586945,-73.554055,"5890 - 5894, Rue Mignault",Montréal,Mercier/Hochelaga-Maisonneuve,799900.0,799900.0,0,39960.0
16813890,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/triplexes~for-sale~montreal-montreal-nord/16813890?view=Summary,Triplex,3.0,,,45.616706,-73.626797,"12347 - 12351, Avenue Désy",Montréal,Montréal-Nord,527700.0,527700.0,0,19320.0
9684200,centris,0,0,2020-03-07,2020-04-21,45,https://www.centris.ca/en/duplexes~for-sale~montreal-rosemont-la-petite-patrie/9684200?view=Summary,Duplex,2.0,,,45.55583378,-73.56495688,"5067 - 5069, Avenue d'Orléans",Montréal,Rosemont/La Petite-Patrie,699000.0,649000.0,1,27480.0
22858485,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/duplexes~for-sale~montreal-saint-leonard/22858485?view=Summary,Duplex,2.0,,,45.583313,-73.57358,"7025 - 7027, boulevard Lacordaire",Montréal,Saint-Léonard,669000.0,669000.0,0,25500.0
28222676,centris,0,0,2020-03-07,2020-04-16,40,https://www.centris.ca/en/triplexes~for-sale~montreal-mercier-hochelaga-maisonneuve/28222676?view=Summary,Triplex,3.0,,,45.55466,-73.549767,"2646 - 2650, Avenue De La Salle",Montréal,Mercier/Hochelaga-Maisonneuve,749000.0,749000.0,0,38220.0
12069173,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/duplexes~for-sale~montreal-mercier-hochelaga-maisonneuve/12069173?view=Summary,Duplex,2.0,,,45.596123,-73.510767,"354 - 356, Avenue Lebrun",Montréal,Mercier/Hochelaga-Maisonneuve,599000.0,599000.0,0,33000.0
16796121,centris,0,0,2020-03-07,2020-04-28,52,https://www.centris.ca/en/duplexes~for-sale~montreal-rosemont-la-petite-patrie/16796121?view=Summary,Duplex,2.0,,,45.543212,-73.597186,"6520 - 6522, Avenue Papineau",Montréal,Rosemont/La Petite-Patrie,479000.0,479000.0,0,41694.0
27963010,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/triplexes~for-sale~montreal-villeray-saint-michel-parc-extension/27963010?view=Summary,Triplex,3.0,,,45.56664777,-73.61440659,"8456 - 8458, 12e Avenue",Montréal,Villeray/Saint-Michel/Parc-Extension,559000.0,559000.0,0,26220.0
9454017,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/triplexes~for-sale~montreal-saint-laurent/9454017?view=Summary,Triplex,3.0,,,45.5217194,-73.67877224,"1251 - 1255, Rue Barré",Montréal,Saint-Laurent,749000.0,749000.0,0,34500.0
19697544,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/duplexes~for-sale~montreal-le-sud-ouest/19697544?view=Summary,Duplex,2.0,,,45.476347,-73.559167,"565 - 567, Rue du Parc-Marguerite-Bourgeoys",Montréal,Le Sud-Ouest,1799888.0,1799888.0,0,1.0
14540265,centris,0,0,2020-03-07,2020-04-12,36,https://www.centris.ca/en/duplexes~for-sale~montreal-rosemont-la-petite-patrie/14540265?view=Summary,Duplex,2.0,,,45.562051,-73.573652,"5930 - 5932, 24e Avenue",Montréal,Rosemont/La Petite-Patrie,599000.0,599000.0,0,34320.0
27155737,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/triplexes~for-sale~montreal-villeray-saint-michel-parc-extension/27155737?view=Summary,Triplex,3.0,,,45.570017,-73.626917,"8949 - 8951, 9e Avenue",Montréal,Villeray/Saint-Michel/Parc-Extension,699000.0,699000.0,0,30900.0
28860436,centris,0,0,2020-03-07,2020-05-02,56,https://www.centris.ca/en/triplexes~for-sale~montreal-villeray-saint-michel-parc-extension/28860436?view=Summary,Triplex,3.0,,,45.526111,-73.631178,"1012 - 1016, Rue Saint-Roch",Montréal,Villeray/Saint-Michel/Parc-Extension,700000.0,700000.0,0,37800.0
14044267,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/4plex~for-sale~montreal-riviere-des-prairies-pointe-aux-trembles/14044267?view=Summary,Quadruplex,4.0,,,45.670771,-73.496852,"1022, 53e Avenue (P.-a.-T.)",Montréal,Rivière-des-Prairies/Pointe-aux-Trembles,590400.0,590400.0,0,36900.0
16486955,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/4plex~for-sale~montreal-saint-leonard/16486955?view=Summary,Quadruplex,4.0,,,45.598035,-73.599946,"6115 - 6119, boulevard Lavoisier",Montréal,Saint-Léonard,879500.0,879500.0,0,23244.0
23073827,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/triplexes~for-sale~montreal-ville-marie/23073827?view=Summary,Triplex,3.0,,,45.533196,-73.552723,"2555 - 2563, Rue Ontario Est",Montréal,Ville-Marie,1090000.0,1090000.0,0,55680.0
16098022,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/duplexes~for-sale~montreal-mercier-hochelaga-maisonneuve/16098022?view=Summary,Duplex,2.0,,,45.602907,-73.52117700000002,"8780 - 8782, Avenue Pierre-De Coubertin",Montréal,Mercier/Hochelaga-Maisonneuve,524900.0,524900.0,0,25800.0
18682446,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/4plex~for-sale~montreal-ville-marie/18682446?view=Summary,Quadruplex,4.0,,,45.515202,-73.566253,"2025 - 2029C, Rue Sanguinet",Montréal,Ville-Marie,950000.0,1175000.0,1,57420.0
11068174,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/duplexes~for-sale~montreal-villeray-saint-michel-parc-extension/11068174?view=Summary,Duplex,2.0,,,45.574561,-73.625835,"9080 - 9082, 16e Avenue",Montréal,Villeray/Saint-Michel/Parc-Extension,499900.0,499900.0,0,33900.0
16449383,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/triplexes~for-sale~montreal-montreal-nord/16449383?view=Summary,Triplex,3.0,,,45.587091,-73.64743399999998,"10942 - 10946, Avenue de Belleville",Montréal,Montréal-Nord,659000.0,659000.0,0,8100.0
25412914,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/triplexes~for-sale~montreal-le-sud-ouest/25412914?view=Summary,Triplex,3.0,,,45.45291516,-73.59378608,"6562 - 6566, boulevard Monk",Montréal,Le Sud-Ouest,799000.0,799000.0,0,48260.0
10136403,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/duplexes~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/10136403?view=Summary,Duplex,2.0,,,45.474209,-73.632215,"5964 - 5966, Avenue Somerled",Montréal,Côte-des-Neiges/Notre-Dame-de-Grâce,925000.0,899000.0,1,37200.0
22476089,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/triplexes~for-sale~montreal-villeray-saint-michel-parc-extension/22476089?view=Summary,Triplex,3.0,,,45.56819,-73.630198,"9095 - 9095B, Rue D'Iberville",Montréal,Villeray/Saint-Michel/Parc-Extension,447700.0,447700.0,0,23820.0
15998225,centris,0,0,2020-03-07,2020-04-12,36,https://www.centris.ca/en/triplexes~for-sale~montreal-ville-marie/15998225?view=Summary,Triplex,3.0,,,45.526731,-73.55837199999998,"1886 - 1892, Rue Ontario Est",Montréal,Ville-Marie,395000.0,385000.0,1,41400.0
10825084,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/duplexes~for-sale~montreal-saint-laurent/10825084?view=Summary,Duplex,2.0,,,45.505526,-73.696835,"2395 - 2397, Rue Frenette",Montréal,Saint-Laurent,929000.0,929000.0,0,44880.0
24338751,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/duplexes~for-sale~montreal-mercier-hochelaga-maisonneuve/24338751?view=Summary,Duplex,2.0,,,45.605865,-73.52324300000002,"2897 - 2899, boulevard Pierre-Bernard",Montréal,Mercier/Hochelaga-Maisonneuve,459000.0,459000.0,0,31080.0
13727973,centris,0,0,2020-03-07,2020-04-06,30,https://www.centris.ca/en/triplexes~for-sale~montreal-lasalle/13727973?view=Summary,Triplex,3.0,,,45.417053,-73.626659,"8857 - 8861, Rue Centrale",Montréal,LaSalle,759900.0,759900.0,0,40320.0
10811398,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/duplexes~for-sale~montreal-ahuntsic-cartierville/10811398?view=Summary,Duplex,2.0,,,45.57427878,-73.66002388,"2295 - 2297, Avenue Étienne-Brûlé",Montréal,Ahuntsic-Cartierville,680000.0,680000.0,0,26400.0
14145751,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/duplexes~for-sale~montreal-le-plateau-mont-royal/14145751?view=Summary,Duplex,2.0,,,45.52659726,-73.57820699999998,"4368 - 4370, Rue Boyer",Montréal,Le Plateau-Mont-Royal,799000.0,799000.0,0,45360.0
11216838,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/4plex~for-sale~montreal-saint-leonard/11216838?view=Summary,Quadruplex,4.0,,,45.580417,-73.594414,"5030 - 5034, Rue Jarry Est",Montréal,Saint-Léonard,875000.0,875000.0,0,40860.0
25333705,centris,0,0,2020-03-07,2020-03-31,24,https://www.centris.ca/en/duplexes~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/25333705?view=Summary,Duplex,2.0,,,45.485913,-73.637617,"5550 - 5552, Avenue Coolbrook",Montréal,Côte-des-Neiges/Notre-Dame-de-Grâce,950000.0,950000.0,0,42000.0
23352110,centris,0,0,2020-03-07,2020-04-20,44,https://www.centris.ca/en/duplexes~for-sale~montreal-lachine/23352110?view=Summary,Duplex,2.0,,,45.43281847,-73.67283202,"69 - 71, 10e Avenue",Montréal,Lachine,375000.0,375000.0,0,19920.0
13024162,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/triplexes~for-sale~montreal-le-sud-ouest/13024162?view=Summary,Triplex,3.0,,,45.478741,-73.558653,"2030 - 2034, Rue Wellington",Montréal,Le Sud-Ouest,915000.0,915000.0,0,36600.0
12293729,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/triplexes~for-sale~montreal-riviere-des-prairies-pointe-aux-trembles/12293729?view=Summary,Triplex,3.0,,,45.635177,-73.609809,"7425 - 7429, boulevard Gouin Est",Montréal,Rivière-des-Prairies/Pointe-aux-Trembles,999900.0,999900.0,0,35100.0
21235846,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/5plex~for-sale~montreal-lachine/21235846?view=Summary,Quintuplex,5.0,,,45.431627,-73.67286899999998,"1007 - 1011, boulevard Saint-Joseph",Montréal,Lachine,2095000.0,1950000.0,1,88800.0
14680082,centris,0,0,2020-03-07,2020-04-01,25,https://www.centris.ca/en/duplexes~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/14680082?view=Summary,Duplex,2.0,,,45.508137,-73.620315,"5751 - 5753, Rue Plantagenet",Montréal,Côte-des-Neiges/Notre-Dame-de-Grâce,1890000.0,1890000.0,0,90000.0
18589204,centris,0,0,2020-03-07,2020-03-31,24,https://www.centris.ca/en/triplexes~for-sale~montreal-lasalle/18589204?view=Summary,Triplex,3.0,,,45.41798,-73.612634,"512 - 516, 33e Avenue",Montréal,LaSalle,679000.0,679000.0,0,13800.0
23805269,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/triplexes~for-sale~montreal-villeray-saint-michel-parc-extension/23805269?view=Summary,Triplex,3.0,,,45.532091,-73.642445,"751 - 755, Rue de Liège Ouest",Montréal,Villeray/Saint-Michel/Parc-Extension,699000.0,699000.0,0,31680.0
15804511,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/duplexes~for-sale~montreal-saint-laurent/15804511?view=Summary,Duplex,2.0,,,45.52769723,-73.69324187,"2085 - 2087, Rue Norman",Montréal,Saint-Laurent,739000.0,739000.0,0,33360.0
21956830,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/duplexes~for-sale~montreal-l-ile-bizard-sainte-genevieve/21956830?view=Summary,Duplex,2.0,,,45.475001,-73.873476,"21 - 23, Rue Lavigne (Sainte-Geneviève)",Montréal,L'Île-Bizard/Sainte-Geneviève,474500.0,474500.0,0,25800.0
23301154,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/4plex~for-sale~montreal-montreal-nord/23301154?view=Summary,Quadruplex,4.0,,,45.583964,-73.638639,"10426 - 10432, Avenue de Bruxelles",Montréal,Montréal-Nord,559000.0,559000.0,0,31260.0
14108596,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/duplexes~for-sale~montreal-lasalle/14108596?view=Summary,Duplex,2.0,,,45.421124,-73.63173,"9035 - 9037, Rue Airlie",Montréal,LaSalle,299000.0,335000.0,1,23580.0
17765063,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/triplexes~for-sale~montreal-montreal-nord/17765063?view=Summary,Triplex,3.0,,,45.59732624,-73.64084257,"4270 - 4274, boulevard Henri-Bourassa Est",Montréal,Montréal-Nord,529000.0,529000.0,0,42420.0
16212453,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/duplexes~for-sale~montreal-lachine/16212453?view=Summary,Duplex,2.0,,,45.440053000000006,-73.698829,"535, 38e Avenue",Montréal,Lachine,688000.0,688000.0,0,29100.0
11676699,centris,0,0,2020-03-07,2020-05-06,60,https://www.centris.ca/en/duplexes~for-sale~montreal-mercier-hochelaga-maisonneuve/11676699?view=Summary,Duplex,2.0,,,45.580583,-73.536082,"2750, boulevard Langelier",Montréal,Mercier/Hochelaga-Maisonneuve,429000.0,429000.0,0,15600.0
12253209,centris,0,0,2020-03-07,2020-05-01,55,https://www.centris.ca/en/4plex~for-sale~montreal-saint-laurent/12253209?view=Summary,Quadruplex,4.0,,,45.52012,-73.69868699999998,"1893 - 1899, Rue Connaught",Montréal,Saint-Laurent,819000.0,819000.0,0,46980.0
11537083,centris,0,0,2020-03-07,2020-04-30,54,https://www.centris.ca/en/5plex~for-sale~montreal-saint-leonard/11537083?view=Summary,Quintuplex,5.0,,,45.59870677,-73.6058002,"9153 - 9159, Rue Périnault",Montréal,Saint-Léonard,979000.0,979000.0,0,51852.0
23598173,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/5plex~for-sale~montreal-villeray-saint-michel-parc-extension/23598173?view=Summary,Quintuplex,5.0,,,45.56259065,-73.61017916,"3140 - 3142, Rue Jarry Est",Montréal,Villeray/Saint-Michel/Parc-Extension,775000.0,775000.0,0,37020.0
22287859,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/duplexes~for-sale~montreal-villeray-saint-michel-parc-extension/22287859?view=Summary,Duplex,2.0,,,45.544032,-73.620115,"7625 - 7627, Rue Saint-Hubert",Montréal,Villeray/Saint-Michel/Parc-Extension,695000.0,695000.0,0,37584.0
14549860,centris,0,0,2020-03-07,2020-05-08,62,https://www.centris.ca/en/triplexes~for-sale~montreal-mercier-hochelaga-maisonneuve/14549860?view=Summary,Triplex,3.0,,,45.55775300000001,-73.534186,"4865 - 4869, Rue La Fontaine",Montréal,Mercier/Hochelaga-Maisonneuve,1249000.0,1249000.0,0,65100.0
25040087,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/duplexes~for-sale~montreal-mercier-hochelaga-maisonneuve/25040087?view=Summary,Duplex,2.0,,,45.61055,-73.525723,"3270 - 3272, Avenue Fletcher",Montréal,Mercier/Hochelaga-Maisonneuve,550000.0,550000.0,0,24000.0
12653570,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/duplexes~for-sale~montreal-le-sud-ouest/12653570?view=Summary,Duplex,2.0,,,45.47724664,-73.56312786,"2380 - 2382, Rue de Ryde",Montréal,Le Sud-Ouest,699000.0,669000.0,1,11640.0
17213753,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/triplexes~for-sale~montreal-lasalle/17213753?view=Summary,Triplex,3.0,,,45.43268,-73.645226,"9466 - 9468, Rue Clément",Montréal,LaSalle,539000.0,539000.0,0,27900.0
12133036,centris,0,0,2020-03-07,2020-05-21,75,https://www.centris.ca/en/triplexes~for-sale~montreal-le-plateau-mont-royal/12133036?view=Summary,Triplex,3.0,,,45.52455061,-73.58405211,"4595 - 4597, Rue Saint-Denis",Montréal,Le Plateau-Mont-Royal,874000.0,874000.0,0,75648.0
26385130,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/duplexes~for-sale~montreal-ahuntsic-cartierville/26385130?view=Summary,Duplex,2.0,,,45.528251,-73.69848499999998,"11595Z - 11597Z, Rue Lavigne",Montréal,Ahuntsic-Cartierville,679900.0,679900.0,0,40800.0
11400119,centris,0,0,2020-03-07,2020-05-13,67,https://www.centris.ca/en/duplexes~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/11400119?view=Summary,Duplex,2.0,,,45.466874,-73.64705699999998,"5240 - 5242A, Avenue King-Edward",Montréal,Côte-des-Neiges/Notre-Dame-de-Grâce,899000.0,899000.0,0,42600.0
26089529,centris,0,0,2020-03-07,2020-05-26,80,https://www.centris.ca/en/triplexes~for-sale~montreal-riviere-des-prairies-pointe-aux-trembles/26089529?view=Summary,Triplex,3.0,,,45.664439,-73.515842,"3951 - 3959, Place Jean-Raimbault",Montréal,Rivière-des-Prairies/Pointe-aux-Trembles,589000.0,589000.0,0,33000.0
19611605,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/triplexes~for-sale~montreal-villeray-saint-michel-parc-extension/19611605?view=Summary,Triplex,3.0,,,45.554085,-73.613127,"7815 - 7819, Avenue De Lorimier",Montréal,Villeray/Saint-Michel/Parc-Extension,649000.0,649000.0,0,35460.0
19380837,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/duplexes~for-sale~montreal-le-plateau-mont-royal/19380837?view=Summary,Duplex,2.0,,,45.52829319,-73.57590817,"4354 - 4356, Rue De Brébeuf",Montréal,Le Plateau-Mont-Royal,799900.0,799900.0,0,72780.0
23818941,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/4plex~for-sale~montreal-lasalle/23818941?view=Summary,Quadruplex,4.0,,,45.43085815,-73.59231016,"3 - 3C, 4e Avenue",Montréal,LaSalle,925000.0,925000.0,0,55200.0
13190340,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/4plex~for-sale~montreal-mercier-hochelaga-maisonneuve/13190340?view=Summary,Quadruplex,4.0,,,45.60104000000001,-73.51633000000002,"2222 - 2226A, Rue Mousseau",Montréal,Mercier/Hochelaga-Maisonneuve,679000.0,679000.0,0,38880.0
28515751,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/triplexes~for-sale~montreal-le-sud-ouest/28515751?view=Summary,Triplex,3.0,,,45.489382,-73.567549,"1640 - 1642, Rue Notre-Dame Ouest",Montréal,Le Sud-Ouest,2150000.0,2150000.0,0,98360.0
14101306,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/5plex~for-sale~montreal-rosemont-la-petite-patrie/14101306?view=Summary,Quintuplex,5.0,,,45.564036,-73.58008199999998,"6580, 24e Avenue",Montréal,Rosemont/La Petite-Patrie,619900.0,619900.0,0,34764.0
26245506,centris,0,0,2020-03-07,2020-04-01,25,https://www.centris.ca/en/5plex~for-sale~montreal-saint-leonard/26245506?view=Summary,Quintuplex,5.0,,,45.5809,-73.60755400000002,"4630 - 4636A, boulevard Robert",Montréal,Saint-Léonard,1049000.0,1049000.0,0,53088.0
23723701,centris,0,0,2020-03-07,2020-03-29,22,https://www.centris.ca/en/4plex~for-sale~montreal-ahuntsic-cartierville/23723701?view=Summary,Quadruplex,4.0,,,45.537994,-73.668931,"1000 - 1012, Rue Léon-Ledieu",Montréal,Ahuntsic-Cartierville,998000.0,998000.0,0,22000.0
27612924,centris,1,0,2020-03-07,2020-05-28,82,https://www.centris.ca/en/duplexes~for-sale~montreal-rosemont-la-petite-patrie/27612924?view=Summary,Duplex,2.0,,,45.540978,-73.605745,"6801 - 6803, Rue De La Roche",Montréal,Rosemont/La Petite-Patrie,649999.0,649999.0,0,28800.0
